chrom	start	end
chr3	670000	680000
chr3	680000	690000
chr3	690000	700000
chr3	700000	710000
chr3	710000	720000
chr3	720000	730000
chr3	730000	740000
chr3	740000	750000
chr3	750000	760000
chr3	760000	770000
chr3	780000	790000
chr3	810000	820000
chr3	840000	850000
chr3	850000	860000
chr3	860000	870000
chr3	870000	880000
chr3	880000	890000
chr3	890000	900000
chr3	900000	910000
chr3	940000	950000
chr3	950000	960000
chr3	960000	970000
chr3	970000	980000
chr3	980000	990000
chr3	990000	1000000
chr3	1040000	1050000
chr3	1120000	1130000
chr3	1130000	1140000
chr3	1290000	1300000
chr3	1310000	1320000
chr3	1320000	1330000
chr3	1380000	1390000
chr3	1410000	1420000
chr3	1420000	1430000
chr3	1430000	1440000
chr3	1440000	1450000
chr3	1520000	1530000
chr3	1530000	1540000
chr3	1540000	1550000
chr3	1550000	1560000
chr3	1560000	1570000
chr3	1570000	1580000
chr3	1580000	1590000
chr3	1590000	1600000
chr3	1600000	1610000
chr3	1610000	1620000
chr3	1620000	1630000
chr3	1630000	1640000
chr3	1640000	1650000
chr3	1650000	1660000
chr3	1660000	1670000
chr3	1670000	1680000
chr3	1680000	1690000
chr3	1690000	1700000
chr3	1700000	1710000
chr3	1710000	1720000
chr3	1720000	1730000
chr3	1730000	1740000
chr3	1740000	1750000
chr3	1750000	1760000
chr3	1760000	1770000
chr3	1770000	1780000
chr3	1780000	1790000
chr3	1790000	1800000
chr3	1800000	1810000
chr3	1810000	1820000
chr3	1820000	1830000
chr3	1830000	1840000
chr3	1850000	1860000
chr3	1860000	1870000
chr3	1870000	1880000
chr3	1880000	1890000
chr3	1890000	1900000
chr3	1900000	1910000
chr3	1910000	1920000
chr3	1920000	1930000
chr3	1930000	1940000
chr3	1940000	1950000
chr3	1950000	1960000
chr3	1960000	1970000
chr3	1970000	1980000
chr3	1980000	1990000
chr3	1990000	2000000
chr3	2000000	2010000
chr3	2010000	2020000
chr3	2020000	2030000
chr3	2030000	2040000
chr3	2040000	2050000
chr3	2050000	2060000
chr3	2060000	2070000
chr3	2070000	2080000
chr3	2080000	2090000
chr3	2090000	2100000
chr3	2100000	2110000
chr3	2110000	2120000
chr3	2120000	2130000
chr3	2130000	2140000
chr3	2180000	2190000
chr3	2190000	2200000
chr3	2200000	2210000
chr3	2210000	2220000
chr3	2220000	2230000
chr3	2230000	2240000
chr3	2240000	2250000
chr3	2250000	2260000
chr3	2260000	2270000
chr3	2270000	2280000
chr3	2280000	2290000
chr3	2290000	2300000
chr3	2300000	2310000
chr3	2310000	2320000
chr3	2320000	2330000
chr3	2330000	2340000
chr3	2340000	2350000
chr3	2350000	2360000
chr3	2360000	2370000
chr3	2370000	2380000
chr3	2380000	2390000
chr3	2390000	2400000
chr3	2400000	2410000
chr3	2410000	2420000
chr3	2420000	2430000
chr3	2430000	2440000
chr3	2440000	2450000
chr3	2450000	2460000
chr3	2460000	2470000
chr3	2470000	2480000
chr3	2480000	2490000
chr3	2490000	2500000
chr3	2500000	2510000
chr3	2510000	2520000
chr3	2520000	2530000
chr3	2530000	2540000
chr3	2540000	2550000
chr3	2550000	2560000
chr3	2560000	2570000
chr3	2570000	2580000
chr3	2580000	2590000
chr3	2590000	2600000
chr3	2600000	2610000
chr3	2610000	2620000
chr3	2620000	2630000
chr3	2630000	2640000
chr3	2640000	2650000
chr3	2650000	2660000
chr3	2660000	2670000
chr3	2670000	2680000
chr3	2680000	2690000
chr3	2690000	2700000
chr3	2700000	2710000
chr3	2710000	2720000
chr3	2720000	2730000
chr3	2730000	2740000
chr3	2740000	2750000
chr3	2750000	2760000
chr3	2760000	2770000
chr3	2770000	2780000
chr3	2780000	2790000
chr3	2790000	2800000
chr3	2800000	2810000
chr3	2810000	2820000
chr3	2820000	2830000
chr3	2830000	2840000
chr3	2840000	2850000
chr3	2850000	2860000
chr3	2860000	2870000
chr3	2870000	2880000
chr3	2880000	2890000
chr3	2890000	2900000
chr3	2900000	2910000
chr3	2910000	2920000
chr3	2920000	2930000
chr3	2930000	2940000
chr3	2940000	2950000
chr3	2950000	2960000
chr3	2960000	2970000
chr3	2980000	2990000
chr3	2990000	3000000
chr3	3000000	3010000
chr3	3010000	3020000
chr3	3020000	3030000
chr3	3030000	3040000
chr3	3040000	3050000
chr3	3050000	3060000
chr3	3060000	3070000
chr3	3070000	3080000
chr3	3080000	3090000
chr3	3090000	3100000
chr3	3100000	3110000
chr3	3110000	3120000
chr3	3120000	3130000
chr3	3130000	3140000
chr3	3140000	3150000
chr3	3150000	3160000
chr3	3160000	3170000
chr3	3170000	3180000
chr3	3180000	3190000
chr3	3190000	3200000
chr3	3200000	3210000
chr3	3210000	3220000
chr3	3220000	3230000
chr3	3230000	3240000
chr3	3240000	3250000
chr3	3250000	3260000
chr3	3260000	3270000
chr3	3270000	3280000
chr3	3280000	3290000
chr3	3290000	3300000
chr3	3300000	3310000
chr3	3310000	3320000
chr3	3320000	3330000
chr3	3330000	3340000
chr3	3340000	3350000
chr3	3350000	3360000
chr3	3370000	3380000
chr3	3380000	3390000
chr3	3390000	3400000
chr3	3420000	3430000
chr3	3430000	3440000
chr3	3440000	3450000
chr3	3560000	3570000
chr3	3610000	3620000
chr3	3640000	3650000
chr3	3660000	3670000
chr3	3700000	3710000
chr3	3710000	3720000
chr3	3720000	3730000
chr3	3730000	3740000
chr3	3800000	3810000
chr3	3820000	3830000
chr3	3890000	3900000
chr3	3900000	3910000
chr3	3910000	3920000
chr3	3920000	3930000
chr3	3970000	3980000
chr3	3980000	3990000
chr3	3990000	4000000
chr3	4000000	4010000
chr3	4010000	4020000
chr3	4020000	4030000
chr3	4030000	4040000
chr3	4040000	4050000
chr3	4050000	4060000
chr3	4060000	4070000
chr3	4070000	4080000
chr3	4080000	4090000
chr3	4090000	4100000
chr3	4100000	4110000
chr3	4110000	4120000
chr3	4120000	4130000
chr3	4130000	4140000
chr3	4140000	4150000
chr3	4150000	4160000
chr3	4160000	4170000
chr3	4170000	4180000
chr3	4180000	4190000
chr3	4190000	4200000
chr3	4200000	4210000
chr3	4210000	4220000
chr3	4220000	4230000
chr3	4230000	4240000
chr3	4240000	4250000
chr3	4250000	4260000
chr3	4260000	4270000
chr3	4270000	4280000
chr3	4280000	4290000
chr3	4290000	4300000
chr3	4300000	4310000
chr3	4310000	4320000
chr3	4320000	4330000
chr3	4330000	4340000
chr3	4340000	4350000
chr3	4350000	4360000
chr3	4360000	4370000
chr3	4370000	4380000
chr3	4380000	4390000
chr3	4390000	4400000
chr3	4400000	4410000
chr3	4410000	4420000
chr3	4420000	4430000
chr3	4430000	4440000
chr3	4540000	4550000
chr3	4560000	4570000
chr3	4570000	4580000
chr3	4580000	4590000
chr3	4610000	4620000
chr3	4620000	4630000
chr3	4670000	4680000
chr3	4680000	4690000
chr3	4690000	4700000
chr3	4700000	4710000
chr3	4710000	4720000
chr3	4720000	4730000
chr3	4730000	4740000
chr3	4740000	4750000
chr3	4750000	4760000
chr3	4760000	4770000
chr3	4770000	4780000
chr3	4780000	4790000
chr3	4790000	4800000
chr3	4800000	4810000
chr3	4810000	4820000
chr3	4820000	4830000
chr3	4830000	4840000
chr3	4840000	4850000
chr3	4850000	4860000
chr3	4860000	4870000
chr3	4870000	4880000
chr3	4880000	4890000
chr3	4890000	4900000
chr3	4900000	4910000
chr3	4910000	4920000
chr3	4920000	4930000
chr3	4930000	4940000
chr3	4940000	4950000
chr3	4950000	4960000
chr3	4960000	4970000
chr3	4970000	4980000
chr3	4980000	4990000
chr3	4990000	5000000
chr3	5070000	5080000
chr3	5210000	5220000
chr3	5240000	5250000
chr3	5250000	5260000
chr3	5260000	5270000
chr3	5290000	5300000
chr3	5300000	5310000
chr3	5310000	5320000
chr3	5320000	5330000
chr3	5350000	5360000
chr3	5360000	5370000
chr3	5370000	5380000
chr3	5380000	5390000
chr3	5390000	5400000
chr3	5400000	5410000
chr3	5410000	5420000
chr3	5420000	5430000
chr3	5500000	5510000
chr3	5760000	5770000
chr3	5790000	5800000
chr3	5830000	5840000
chr3	5850000	5860000
chr3	5860000	5870000
chr3	5870000	5880000
chr3	6040000	6050000
chr3	6050000	6060000
chr3	6070000	6080000
chr3	6080000	6090000
chr3	6530000	6540000
chr3	6540000	6550000
chr3	6570000	6580000
chr3	6580000	6590000
chr3	6590000	6600000
chr3	6790000	6800000
chr3	6920000	6930000
chr3	6930000	6940000
chr3	6950000	6960000
chr3	6970000	6980000
chr3	7010000	7020000
chr3	7190000	7200000
chr3	7300000	7310000
chr3	7310000	7320000
chr3	7330000	7340000
chr3	7340000	7350000
chr3	7350000	7360000
chr3	7360000	7370000
chr3	7380000	7390000
chr3	7390000	7400000
chr3	7400000	7410000
chr3	7410000	7420000
chr3	7420000	7430000
chr3	7430000	7440000
chr3	7440000	7450000
chr3	7450000	7460000
chr3	7460000	7470000
chr3	7470000	7480000
chr3	7480000	7490000
chr3	7580000	7590000
chr3	7920000	7930000
chr3	7980000	7990000
chr3	8020000	8030000
chr3	8210000	8220000
chr3	8270000	8280000
chr3	8480000	8490000
chr3	8490000	8500000
chr3	8500000	8510000
chr3	8520000	8530000
chr3	8590000	8600000
chr3	8630000	8640000
chr3	8750000	8760000
chr3	8760000	8770000
chr3	8770000	8780000
chr3	8780000	8790000
chr3	8790000	8800000
chr3	8800000	8810000
chr3	8810000	8820000
chr3	8820000	8830000
chr3	8830000	8840000
chr3	8840000	8850000
chr3	8850000	8860000
chr3	8860000	8870000
chr3	8870000	8880000
chr3	8880000	8890000
chr3	8890000	8900000
chr3	8900000	8910000
chr3	8910000	8920000
chr3	8920000	8930000
chr3	8930000	8940000
chr3	8940000	8950000
chr3	8950000	8960000
chr3	8960000	8970000
chr3	8970000	8980000
chr3	8980000	8990000
chr3	8990000	9000000
chr3	9000000	9010000
chr3	9010000	9020000
chr3	9020000	9030000
chr3	9030000	9040000
chr3	9040000	9050000
chr3	9050000	9060000
chr3	9060000	9070000
chr3	9070000	9080000
chr3	9080000	9090000
chr3	9090000	9100000
chr3	9100000	9110000
chr3	9110000	9120000
chr3	9120000	9130000
chr3	9200000	9210000
chr3	9210000	9220000
chr3	9300000	9310000
chr3	9370000	9380000
chr3	9420000	9430000
chr3	9460000	9470000
chr3	9470000	9480000
chr3	9480000	9490000
chr3	9490000	9500000
chr3	9500000	9510000
chr3	9510000	9520000
chr3	9520000	9530000
chr3	9530000	9540000
chr3	9540000	9550000
chr3	9550000	9560000
chr3	9560000	9570000
chr3	9570000	9580000
chr3	9580000	9590000
chr3	9590000	9600000
chr3	9810000	9820000
chr3	9860000	9870000
chr3	9870000	9880000
chr3	9880000	9890000
chr3	9890000	9900000
chr3	9900000	9910000
chr3	10040000	10050000
chr3	10050000	10060000
chr3	10060000	10070000
chr3	10070000	10080000
chr3	10080000	10090000
chr3	10090000	10100000
chr3	10100000	10110000
chr3	10110000	10120000
chr3	10120000	10130000
chr3	10130000	10140000
chr3	10140000	10150000
chr3	10180000	10190000
chr3	10190000	10200000
chr3	10200000	10210000
chr3	10210000	10220000
chr3	10220000	10230000
chr3	10230000	10240000
chr3	10330000	10340000
chr3	10370000	10380000
chr3	10490000	10500000
chr3	10550000	10560000
chr3	10640000	10650000
chr3	10650000	10660000
chr3	10660000	10670000
chr3	10670000	10680000
chr3	10680000	10690000
chr3	10690000	10700000
chr3	10700000	10710000
chr3	10710000	10720000
chr3	10720000	10730000
chr3	10730000	10740000
chr3	10740000	10750000
chr3	10750000	10760000
chr3	10760000	10770000
chr3	10770000	10780000
chr3	10780000	10790000
chr3	10790000	10800000
chr3	10800000	10810000
chr3	10810000	10820000
chr3	10820000	10830000
chr3	10830000	10840000
chr3	10840000	10850000
chr3	10850000	10860000
chr3	10860000	10870000
chr3	10870000	10880000
chr3	10880000	10890000
chr3	10890000	10900000
chr3	10900000	10910000
chr3	10910000	10920000
chr3	10920000	10930000
chr3	10930000	10940000
chr3	10940000	10950000
chr3	10950000	10960000
chr3	10960000	10970000
chr3	10970000	10980000
chr3	10980000	10990000
chr3	10990000	11000000
chr3	11000000	11010000
chr3	11010000	11020000
chr3	11020000	11030000
chr3	11030000	11040000
chr3	11040000	11050000
chr3	11050000	11060000
chr3	11060000	11070000
chr3	11140000	11150000
chr3	11150000	11160000
chr3	11160000	11170000
chr3	11170000	11180000
chr3	11180000	11190000
chr3	11190000	11200000
chr3	11200000	11210000
chr3	11210000	11220000
chr3	11220000	11230000
chr3	11230000	11240000
chr3	11240000	11250000
chr3	11250000	11260000
chr3	11260000	11270000
chr3	11270000	11280000
chr3	11280000	11290000
chr3	11290000	11300000
chr3	11300000	11310000
chr3	11310000	11320000
chr3	11320000	11330000
chr3	11330000	11340000
chr3	11340000	11350000
chr3	11350000	11360000
chr3	11360000	11370000
chr3	11370000	11380000
chr3	11380000	11390000
chr3	11390000	11400000
chr3	11400000	11410000
chr3	11410000	11420000
chr3	11420000	11430000
chr3	11430000	11440000
chr3	11440000	11450000
chr3	11530000	11540000
chr3	11600000	11610000
chr3	11710000	11720000
chr3	11720000	11730000
chr3	11830000	11840000
chr3	11860000	11870000
chr3	11890000	11900000
chr3	11900000	11910000
chr3	11910000	11920000
chr3	12090000	12100000
chr3	12530000	12540000
chr3	13490000	13500000
chr3	13790000	13800000
chr3	13800000	13810000
chr3	14110000	14120000
chr3	14150000	14160000
chr3	14160000	14170000
chr3	14180000	14190000
chr3	14190000	14200000
chr3	14200000	14210000
chr3	14210000	14220000
chr3	14220000	14230000
chr3	14230000	14240000
chr3	14240000	14250000
chr3	14250000	14260000
chr3	14260000	14270000
chr3	14420000	14430000
chr3	14430000	14440000
chr3	14870000	14880000
chr3	15440000	15450000
chr3	16540000	16550000
chr3	16600000	16610000
chr3	17760000	17770000
chr3	18270000	18280000
chr3	18520000	18530000
chr3	19560000	19570000
chr3	19580000	19590000
chr3	19720000	19730000
chr3	19890000	19900000
chr3	20860000	20870000
chr3	20870000	20880000
chr3	20880000	20890000
chr3	20890000	20900000
chr3	20900000	20910000
chr3	20910000	20920000
chr3	21200000	21210000
chr3	21460000	21470000
chr3	21470000	21480000
chr3	21480000	21490000
chr3	21520000	21530000
chr3	22000000	22010000
chr3	22550000	22560000
chr3	23000000	23010000
chr3	25740000	25750000
chr3	25960000	25970000
chr3	26110000	26120000
chr3	26600000	26610000
chr3	26610000	26620000
chr3	26990000	27000000
chr3	27920000	27930000
chr3	28320000	28330000
chr3	28530000	28540000
chr3	28800000	28810000
chr3	28900000	28910000
chr3	28910000	28920000
chr3	28920000	28930000
chr3	28930000	28940000
chr3	29330000	29340000
chr3	29680000	29690000
chr3	30220000	30230000
chr3	31170000	31180000
chr3	31280000	31290000
chr3	31650000	31660000
chr3	32260000	32270000
chr3	32750000	32760000
chr3	33040000	33050000
chr3	33950000	33960000
chr3	33980000	33990000
chr3	34040000	34050000
chr3	34080000	34090000
chr3	35690000	35700000
chr3	35870000	35880000
chr3	35880000	35890000
chr3	35890000	35900000
chr3	35900000	35910000
chr3	35910000	35920000
chr3	35920000	35930000
chr3	35930000	35940000
chr3	35940000	35950000
chr3	35950000	35960000
chr3	36060000	36070000
chr3	36390000	36400000
chr3	36770000	36780000
chr3	36780000	36790000
chr3	36790000	36800000
chr3	37120000	37130000
chr3	37150000	37160000
chr3	37160000	37170000
chr3	37170000	37180000
chr3	37180000	37190000
chr3	37520000	37530000
chr3	37530000	37540000
chr3	37540000	37550000
chr3	37590000	37600000
chr3	37600000	37610000
chr3	37610000	37620000
chr3	37620000	37630000
chr3	37750000	37760000
chr3	37880000	37890000
chr3	37890000	37900000
chr3	37900000	37910000
chr3	37910000	37920000
chr3	37920000	37930000
chr3	37930000	37940000
chr3	38060000	38070000
chr3	38070000	38080000
chr3	38080000	38090000
chr3	38090000	38100000
chr3	38100000	38110000
chr3	38520000	38530000
chr3	38540000	38550000
chr3	38580000	38590000
chr3	38610000	38620000
chr3	38820000	38830000
chr3	38830000	38840000
chr3	38910000	38920000
chr3	38970000	38980000
chr3	39000000	39010000
chr3	39010000	39020000
chr3	39020000	39030000
chr3	39030000	39040000
chr3	39040000	39050000
chr3	39050000	39060000
chr3	39060000	39070000
chr3	39070000	39080000
chr3	39160000	39170000
chr3	39440000	39450000
chr3	39510000	39520000
chr3	39790000	39800000
chr3	42190000	42200000
chr3	42200000	42210000
chr3	42210000	42220000
chr3	42330000	42340000
chr3	42440000	42450000
chr3	42450000	42460000
chr3	42460000	42470000
chr3	42470000	42480000
chr3	42480000	42490000
chr3	42490000	42500000
chr3	42500000	42510000
chr3	42510000	42520000
chr3	42590000	42600000
chr3	43170000	43180000
chr3	43180000	43190000
chr3	43900000	43910000
chr3	43910000	43920000
chr3	43920000	43930000
chr3	43930000	43940000
chr3	44000000	44010000
chr3	44010000	44020000
chr3	44020000	44030000
chr3	44030000	44040000
chr3	44040000	44050000
chr3	44050000	44060000
chr3	44500000	44510000
chr3	45580000	45590000
chr3	46130000	46140000
chr3	46150000	46160000
chr3	46210000	46220000
chr3	46430000	46440000
chr3	46590000	46600000
chr3	47720000	47730000
chr3	48020000	48030000
chr3	48400000	48410000
chr3	48430000	48440000
chr3	49060000	49070000
chr3	49090000	49100000
chr3	49170000	49180000
chr3	49230000	49240000
chr3	49240000	49250000
chr3	49250000	49260000
chr3	49260000	49270000
chr3	49270000	49280000
chr3	49280000	49290000
chr3	49290000	49300000
chr3	49300000	49310000
chr3	49310000	49320000
chr3	49330000	49340000
chr3	49420000	49430000
chr3	49550000	49560000
chr3	49570000	49580000
chr3	49580000	49590000
chr3	49600000	49610000
chr3	49710000	49720000
chr3	49720000	49730000
chr3	49780000	49790000
chr3	49870000	49880000
chr3	50010000	50020000
chr3	50040000	50050000
chr3	50160000	50170000
chr3	50340000	50350000
chr3	50400000	50410000
chr3	50450000	50460000
chr3	50470000	50480000
chr3	50490000	50500000
chr3	50510000	50520000
chr3	50520000	50530000
chr3	50530000	50540000
chr3	50540000	50550000
chr3	50550000	50560000
chr3	50610000	50620000
chr3	50620000	50630000
chr3	50630000	50640000
chr3	50680000	50690000
chr3	50690000	50700000
chr3	50700000	50710000
chr3	50740000	50750000
chr3	50760000	50770000
chr3	50770000	50780000
chr3	50780000	50790000
chr3	50790000	50800000
chr3	50800000	50810000
chr3	50810000	50820000
chr3	50820000	50830000
chr3	50830000	50840000
chr3	50880000	50890000
chr3	50910000	50920000
chr3	50920000	50930000
chr3	51000000	51010000
chr3	51010000	51020000
chr3	51260000	51270000
chr3	51400000	51410000
chr3	51500000	51510000
chr3	51540000	51550000
chr3	51990000	52000000
chr3	52000000	52010000
chr3	52190000	52200000
chr3	52200000	52210000
chr3	52210000	52220000
chr3	52230000	52240000
chr3	52240000	52250000
chr3	52260000	52270000
chr3	52300000	52310000
chr3	52310000	52320000
chr3	52350000	52360000
chr3	52370000	52380000
chr3	52450000	52460000
chr3	52460000	52470000
chr3	52470000	52480000
chr3	53300000	53310000
chr3	53430000	53440000
chr3	53770000	53780000
chr3	55340000	55350000
chr3	55890000	55900000
chr3	56010000	56020000
chr3	56050000	56060000
chr3	56060000	56070000
chr3	56360000	56370000
chr3	56440000	56450000
chr3	56450000	56460000
chr3	56460000	56470000
chr3	56470000	56480000
chr3	56480000	56490000
chr3	56490000	56500000
chr3	56500000	56510000
chr3	56660000	56670000
chr3	56750000	56760000
chr3	56810000	56820000
chr3	56830000	56840000
chr3	56960000	56970000
chr3	57300000	57310000
chr3	57400000	57410000
chr3	57570000	57580000
chr3	57630000	57640000
chr3	57720000	57730000
chr3	58190000	58200000
chr3	58200000	58210000
chr3	58210000	58220000
chr3	58550000	58560000
chr3	58560000	58570000
chr3	58570000	58580000
chr3	58580000	58590000
chr3	58590000	58600000
chr3	58600000	58610000
chr3	58610000	58620000
chr3	58620000	58630000
chr3	58650000	58660000
chr3	58660000	58670000
chr3	58690000	58700000
chr3	58700000	58710000
chr3	58800000	58810000
chr3	58830000	58840000
chr3	58840000	58850000
chr3	58850000	58860000
